85001,09:34:09,2012-01-30,2012-01-29,0,55.9,Scattered Clouds,,
85001,09:34:09,2012-01-30,2012-01-29,1,54.0,Scattered Clouds,,
85001,09:34:09,2012-01-30,2012-01-29,2,54.0,Scattered Clouds,,
85001,09:34:09,2012-01-30,2012-01-29,3,53.1,Scattered Clouds,,
85001,09:34:09,2012-01-30,2012-01-29,4,51.1,Scattered Clouds,,
85001,09:34:09,2012-01-30,2012-01-29,5,48.9,Scattered Clouds,,
85001,09:34:09,2012-01-30,2012-01-29,6,50.0,Scattered Clouds,,
85001,09:34:09,2012-01-30,2012-01-29,7,46.9,Scattered Clouds,,
85001,09:34:09,2012-01-30,2012-01-29,8,54.0,Scattered Clouds,,
85001,09:34:09,2012-01-30,2012-01-29,9,61.0,Mostly Cloudy,,
85001,09:34:09,2012-01-30,2012-01-29,10,68.0,Mostly Cloudy,,
85001,09:34:09,2012-01-30,2012-01-29,11,70.0,Mostly Cloudy,,
85001,09:34:09,2012-01-30,2012-01-29,12,73.0,Mostly Cloudy,,
85001,09:34:09,2012-01-30,2012-01-29,13,73.4,Mostly Cloudy,,
85001,09:34:09,2012-01-30,2012-01-29,14,77.0,Mostly Cloudy,,
85001,09:34:09,2012-01-30,2012-01-29,15,77.0,Mostly Cloudy,,
85001,09:34:09,2012-01-30,2012-01-29,16,78.1,Mostly Cloudy,,
85001,09:34:09,2012-01-30,2012-01-29,17,75.0,Mostly Cloudy,,
85001,09:34:09,2012-01-30,2012-01-29,18,73.0,Mostly Cloudy,,
85001,09:34:09,2012-01-30,2012-01-29,19,66.0,Mostly Cloudy,,
85001,09:34:09,2012-01-30,2012-01-29,20,63.0,Mostly Cloudy,,
85001,09:34:09,2012-01-30,2012-01-29,21,62.1,Mostly Cloudy,,
85001,09:34:09,2012-01-30,2012-01-29,22,59.0,Mostly Cloudy,,
85001,09:34:09,2012-01-30,2012-01-29,23,57.0,Mostly Cloudy,,
72201,09:34:22,2012-01-30,2012-01-29,0,30.9,Clear,,
72201,09:34:22,2012-01-30,2012-01-29,1,28.9,Clear,,
72201,09:34:22,2012-01-30,2012-01-29,2,28.0,Partly Cloudy,,
72201,09:34:22,2012-01-30,2012-01-29,3,28.0,Partly Cloudy,,
72201,09:34:22,2012-01-30,2012-01-29,4,26.1,Scattered Clouds,,
72201,09:34:22,2012-01-30,2012-01-29,5,28.9,Partly Cloudy,,
72201,09:34:22,2012-01-30,2012-01-29,6,28.0,Partly Cloudy,,
72201,09:34:22,2012-01-30,2012-01-29,7,30.0,Clear,,
72201,09:34:22,2012-01-30,2012-01-29,8,37.0,Clear,,
72201,09:34:22,2012-01-30,2012-01-29,9,44.1,Clear,,
72201,09:34:22,2012-01-30,2012-01-29,10,,,,
72201,09:34:22,2012-01-30,2012-01-29,11,55.0,Clear,,
72201,09:34:22,2012-01-30,2012-01-29,12,57.0,Clear,,
72201,09:34:22,2012-01-30,2012-01-29,13,59.0,Clear,,
72201,09:34:22,2012-01-30,2012-01-29,14,61.0,Clear,,
72201,09:34:22,2012-01-30,2012-01-29,15,60.1,Partly Cloudy,,
72201,09:34:22,2012-01-30,2012-01-29,16,57.9,Partly Cloudy,,
72201,09:34:22,2012-01-30,2012-01-29,17,52.0,Partly Cloudy,,
72201,09:34:22,2012-01-30,2012-01-29,18,50.0,Partly Cloudy,,
72201,09:34:22,2012-01-30,2012-01-29,19,50.0,Clear,,
72201,09:34:22,2012-01-30,2012-01-29,20,48.9,Clear,,
72201,09:34:22,2012-01-30,2012-01-29,21,48.0,Clear,,
72201,09:34:22,2012-01-30,2012-01-29,22,44.1,Clear,,
72201,09:34:22,2012-01-30,2012-01-29,23,39.9,Clear,,
55123,09:34:35,2012-01-30,2012-01-29,0,21.2,Light Snow,0.0,
55123,09:34:35,2012-01-30,2012-01-29,1,21.2,Light Snow,0.0,
55123,09:34:35,2012-01-30,2012-01-29,2,21.2,Mostly Cloudy,,
55123,09:34:35,2012-01-30,2012-01-29,3,18.0,Clear,,
55123,09:34:35,2012-01-30,2012-01-29,4,16.0,Clear,,
55123,09:34:35,2012-01-30,2012-01-29,5,12.9,Clear,,
55123,09:34:35,2012-01-30,2012-01-29,6,12.9,Clear,,
55123,09:34:35,2012-01-30,2012-01-29,7,10.9,Clear,,
55123,09:34:35,2012-01-30,2012-01-29,8,12.9,Clear,,
55123,09:34:35,2012-01-30,2012-01-29,9,12.9,Clear,,
55123,09:34:35,2012-01-30,2012-01-29,10,15.8,Clear,,
55123,09:34:35,2012-01-30,2012-01-29,11,18.0,Clear,,
55123,09:34:35,2012-01-30,2012-01-29,12,19.0,Clear,,
55123,09:34:35,2012-01-30,2012-01-29,13,19.9,Clear,,
55123,09:34:35,2012-01-30,2012-01-29,14,19.4,Scattered Clouds,,
55123,09:34:35,2012-01-30,2012-01-29,15,19.0,Mostly Cloudy,,
55123,09:34:35,2012-01-30,2012-01-29,16,18.0,Mostly Cloudy,,
55123,09:34:35,2012-01-30,2012-01-29,17,17.1,Overcast,,
55123,09:34:35,2012-01-30,2012-01-29,18,17.1,Overcast,,
55123,09:34:35,2012-01-30,2012-01-29,19,17.1,Overcast,,
55123,09:34:35,2012-01-30,2012-01-29,20,18.0,Overcast,,
55123,09:34:35,2012-01-30,2012-01-29,21,18.0,Overcast,,
55123,09:34:35,2012-01-30,2012-01-29,22,17.6,Overcast,,
55123,09:34:35,2012-01-30,2012-01-29,23,19.0,Overcast,,
52101,09:34:49,2012-01-30,2012-01-29,0,24.8,Light Snow,0.0,
52101,09:34:49,2012-01-30,2012-01-29,1,24.8,Light Snow,0.0,
52101,09:34:49,2012-01-30,2012-01-29,2,24.8,Light Snow,0.0,
52101,09:34:49,2012-01-30,2012-01-29,3,23.0,Light Snow,0.01,
52101,09:34:49,2012-01-30,2012-01-29,4,19.9,Mostly Cloudy,0.0,
52101,09:34:49,2012-01-30,2012-01-29,5,16.0,Partly Cloudy,,
52101,09:34:49,2012-01-30,2012-01-29,6,19.0,Overcast,,
52101,09:34:49,2012-01-30,2012-01-29,7,15.1,Scattered Clouds,,
52101,09:34:49,2012-01-30,2012-01-29,8,16.0,Partly Cloudy,,
52101,09:34:49,2012-01-30,2012-01-29,9,18.0,Clear,,
52101,09:34:49,2012-01-30,2012-01-29,10,19.4,Clear,,
52101,09:34:49,2012-01-30,2012-01-29,11,19.9,Clear,,
52101,09:34:49,2012-01-30,2012-01-29,12,21.9,Clear,,
52101,09:34:49,2012-01-30,2012-01-29,13,21.9,Clear,,
52101,09:34:49,2012-01-30,2012-01-29,14,23.0,Clear,,
52101,09:34:49,2012-01-30,2012-01-29,15,21.9,Clear,,
52101,09:34:49,2012-01-30,2012-01-29,16,19.0,Clear,,
52101,09:34:49,2012-01-30,2012-01-29,17,17.1,Clear,,
52101,09:34:49,2012-01-30,2012-01-29,18,15.1,Clear,,
52101,09:34:49,2012-01-30,2012-01-29,19,,,,
52101,09:34:49,2012-01-30,2012-01-29,20,17.1,Partly Cloudy,,
52101,09:34:49,2012-01-30,2012-01-29,21,17.1,Overcast,,
52101,09:34:49,2012-01-30,2012-01-29,22,17.6,Overcast,,
52101,09:34:49,2012-01-30,2012-01-29,23,17.1,Overcast,,
94203,09:35:03,2012-01-30,2012-01-29,0,42.1,Clear,,
94203,09:35:03,2012-01-30,2012-01-29,1,42.1,Clear,,
94203,09:35:03,2012-01-30,2012-01-29,2,41.0,Clear,,
94203,09:35:03,2012-01-30,2012-01-29,3,41.0,Clear,,
94203,09:35:03,2012-01-30,2012-01-29,4,41.0,Clear,,
94203,09:35:03,2012-01-30,2012-01-29,5,39.9,Clear,,
94203,09:35:03,2012-01-30,2012-01-29,6,39.9,Clear,,
94203,09:35:03,2012-01-30,2012-01-29,7,39.0,Clear,,
94203,09:35:03,2012-01-30,2012-01-29,8,44.1,Clear,,
94203,09:35:03,2012-01-30,2012-01-29,9,50.0,Clear,,
94203,09:35:03,2012-01-30,2012-01-29,10,53.1,Clear,,
94203,09:35:03,2012-01-30,2012-01-29,11,57.9,Clear,,
94203,09:35:03,2012-01-30,2012-01-29,12,59.0,Clear,,
94203,09:35:03,2012-01-30,2012-01-29,13,62.1,Clear,,
94203,09:35:03,2012-01-30,2012-01-29,14,64.9,Clear,,
94203,09:35:03,2012-01-30,2012-01-29,15,64.0,Clear,,
94203,09:35:03,2012-01-30,2012-01-29,16,59.0,Clear,,
94203,09:35:03,2012-01-30,2012-01-29,17,55.9,Clear,,
94203,09:35:03,2012-01-30,2012-01-29,18,52.0,Clear,,
94203,09:35:03,2012-01-30,2012-01-29,19,51.1,Clear,,
94203,09:35:03,2012-01-30,2012-01-29,20,50.0,Clear,,
94203,09:35:03,2012-01-30,2012-01-29,21,48.0,Clear,,
94203,09:35:03,2012-01-30,2012-01-29,22,48.0,Clear,,
94203,09:35:03,2012-01-30,2012-01-29,23,50.0,Clear,,
80201,09:35:17,2012-01-30,2012-01-29,0,35.1,Mostly Cloudy,,
80201,09:35:17,2012-01-30,2012-01-29,1,30.0,Mostly Cloudy,,
80201,09:35:17,2012-01-30,2012-01-29,2,36.0,Scattered Clouds,,
80201,09:35:17,2012-01-30,2012-01-29,3,36.0,Scattered Clouds,,
80201,09:35:17,2012-01-30,2012-01-29,4,37.0,Mostly Cloudy,,
80201,09:35:17,2012-01-30,2012-01-29,5,30.9,Mostly Cloudy,,
80201,09:35:17,2012-01-30,2012-01-29,6,34.0,Mostly Cloudy,,
80201,09:35:17,2012-01-30,2012-01-29,7,37.9,Mostly Cloudy,,
80201,09:35:17,2012-01-30,2012-01-29,8,44.1,Mostly Cloudy,,
80201,09:35:17,2012-01-30,2012-01-29,9,50.0,Mostly Cloudy,,
80201,09:35:17,2012-01-30,2012-01-29,10,54.0,Mostly Cloudy,,
80201,09:35:17,2012-01-30,2012-01-29,11,55.9,Mostly Cloudy,,
80201,09:35:17,2012-01-30,2012-01-29,12,55.0,Mostly Cloudy,,
80201,09:35:17,2012-01-30,2012-01-29,13,55.9,Mostly Cloudy,,
80201,09:35:17,2012-01-30,2012-01-29,14,53.1,Mostly Cloudy,,
80201,09:35:17,2012-01-30,2012-01-29,15,51.1,Mostly Cloudy,,
80201,09:35:17,2012-01-30,2012-01-29,16,48.9,Mostly Cloudy,,
80201,09:35:17,2012-01-30,2012-01-29,17,48.0,Mostly Cloudy,,
80201,09:35:17,2012-01-30,2012-01-29,18,46.9,Mostly Cloudy,,
80201,09:35:17,2012-01-30,2012-01-29,19,45.0,Mostly Cloudy,,
80201,09:35:17,2012-01-30,2012-01-29,20,44.1,Mostly Cloudy,,
80201,09:35:17,2012-01-30,2012-01-29,21,44.1,Mostly Cloudy,,
80201,09:35:17,2012-01-30,2012-01-29,22,42.1,Mostly Cloudy,,
80201,09:35:17,2012-01-30,2012-01-29,23,41.0,Mostly Cloudy,,
06101,09:35:31,2012-01-30,2012-01-29,0,39.0,Mostly Cloudy,,
06101,09:35:31,2012-01-30,2012-01-29,1,37.9,Mostly Cloudy,,
06101,09:35:31,2012-01-30,2012-01-29,2,36.0,Mostly Cloudy,,
06101,09:35:31,2012-01-30,2012-01-29,3,34.0,Mostly Cloudy,,
06101,09:35:31,2012-01-30,2012-01-29,4,33.1,Scattered Clouds,,
06101,09:35:31,2012-01-30,2012-01-29,5,30.9,Clear,,
06101,09:35:31,2012-01-30,2012-01-29,6,30.9,Partly Cloudy,,
06101,09:35:31,2012-01-30,2012-01-29,7,32.0,Scattered Clouds,,
06101,09:35:31,2012-01-30,2012-01-29,8,35.1,Scattered Clouds,,
06101,09:35:31,2012-01-30,2012-01-29,9,37.0,Scattered Clouds,,
06101,09:35:31,2012-01-30,2012-01-29,10,39.0,Scattered Clouds,,
06101,09:35:31,2012-01-30,2012-01-29,11,39.0,Mostly Cloudy,,
06101,09:35:31,2012-01-30,2012-01-29,12,39.9,Mostly Cloudy,,
06101,09:35:31,2012-01-30,2012-01-29,13,42.1,Mostly Cloudy,,
06101,09:35:31,2012-01-30,2012-01-29,14,42.1,Mostly Cloudy,,
06101,09:35:31,2012-01-30,2012-01-29,15,42.1,Scattered Clouds,,
06101,09:35:31,2012-01-30,2012-01-29,16,39.9,Mostly Cloudy,,
06101,09:35:31,2012-01-30,2012-01-29,17,37.9,Scattered Clouds,,
06101,09:35:31,2012-01-30,2012-01-29,18,37.0,Scattered Clouds,,
06101,09:35:31,2012-01-30,2012-01-29,19,35.1,Partly Cloudy,,
06101,09:35:31,2012-01-30,2012-01-29,20,33.1,Partly Cloudy,,
06101,09:35:31,2012-01-30,2012-01-29,21,32.0,Partly Cloudy,,
06101,09:35:31,2012-01-30,2012-01-29,22,32.0,Mostly Cloudy,,
06101,09:35:31,2012-01-30,2012-01-29,23,30.0,Mostly Cloudy,,
19901,09:35:45,2012-01-30,2012-01-29,0,,,,
19901,09:35:45,2012-01-30,2012-01-29,1,39.9,Clear,,
19901,09:35:45,2012-01-30,2012-01-29,2,37.9,Clear,,
19901,09:35:45,2012-01-30,2012-01-29,3,36.0,Clear,,
19901,09:35:45,2012-01-30,2012-01-29,4,34.0,Clear,,
19901,09:35:45,2012-01-30,2012-01-29,5,30.0,Clear,,
19901,09:35:45,2012-01-30,2012-01-29,6,30.0,Clear,,
19901,09:35:45,2012-01-30,2012-01-29,7,33.1,Clear,,
19901,09:35:45,2012-01-30,2012-01-29,8,37.9,Clear,,
19901,09:35:45,2012-01-30,2012-01-29,9,39.9,Clear,,
19901,09:35:45,2012-01-30,2012-01-29,10,42.1,Clear,,
19901,09:35:45,2012-01-30,2012-01-29,11,,,,
19901,09:35:45,2012-01-30,2012-01-29,12,46.9,Clear,,
19901,09:35:45,2012-01-30,2012-01-29,13,46.9,Clear,,
19901,09:35:45,2012-01-30,2012-01-29,14,46.9,Clear,,
19901,09:35:45,2012-01-30,2012-01-29,15,46.0,Clear,,
19901,09:35:45,2012-01-30,2012-01-29,16,44.1,Clear,,
19901,09:35:45,2012-01-30,2012-01-29,17,39.0,Clear,,
19901,09:35:45,2012-01-30,2012-01-29,18,36.0,Clear,,
19901,09:35:45,2012-01-30,2012-01-29,19,37.9,Clear,,
19901,09:35:45,2012-01-30,2012-01-29,20,37.9,Clear,,
19901,09:35:45,2012-01-30,2012-01-29,21,37.9,Clear,,
19901,09:35:45,2012-01-30,2012-01-29,22,37.0,Clear,,
19901,09:35:45,2012-01-30,2012-01-29,23,37.9,Scattered Clouds,,
32301,09:35:59,2012-01-30,2012-01-29,0,42.8,Clear,,
32301,09:35:59,2012-01-30,2012-01-29,1,50.0,Clear,,
32301,09:35:59,2012-01-30,2012-01-29,2,48.9,Clear,,
32301,09:35:59,2012-01-30,2012-01-29,3,48.0,Clear,,
32301,09:35:59,2012-01-30,2012-01-29,4,46.9,Clear,,
32301,09:35:59,2012-01-30,2012-01-29,5,46.9,Clear,,
32301,09:35:59,2012-01-30,2012-01-29,6,46.0,Clear,,
32301,09:35:59,2012-01-30,2012-01-29,7,46.0,Clear,,
32301,09:35:59,2012-01-30,2012-01-29,8,50.0,Clear,,
32301,09:35:59,2012-01-30,2012-01-29,9,53.1,Clear,,
32301,09:35:59,2012-01-30,2012-01-29,10,55.0,Clear,,
32301,09:35:59,2012-01-30,2012-01-29,11,57.9,Clear,,
32301,09:35:59,2012-01-30,2012-01-29,12,61.0,Clear,,
32301,09:35:59,2012-01-30,2012-01-29,13,63.0,Clear,,
32301,09:35:59,2012-01-30,2012-01-29,14,64.0,Clear,,
32301,09:35:59,2012-01-30,2012-01-29,15,64.9,Clear,,
32301,09:35:59,2012-01-30,2012-01-29,16,63.0,Partly Cloudy,,
32301,09:35:59,2012-01-30,2012-01-29,17,60.1,Clear,,
32301,09:35:59,2012-01-30,2012-01-29,18,55.9,Clear,,
32301,09:35:59,2012-01-30,2012-01-29,19,44.1,Clear,,
32301,09:35:59,2012-01-30,2012-01-29,20,39.9,Clear,,
32301,09:35:59,2012-01-30,2012-01-29,21,37.0,Clear,,
32301,09:35:59,2012-01-30,2012-01-29,22,34.0,Clear,,
32301,09:35:59,2012-01-30,2012-01-29,23,33.1,Clear,,
85001,09:41:44,2012-01-30,2012-01-29,0,55.9,Scattered Clouds,,
85001,09:41:44,2012-01-30,2012-01-29,1,54.0,Scattered Clouds,,
85001,09:41:44,2012-01-30,2012-01-29,2,54.0,Scattered Clouds,,
85001,09:41:44,2012-01-30,2012-01-29,3,53.1,Scattered Clouds,,
85001,09:41:44,2012-01-30,2012-01-29,4,51.1,Scattered Clouds,,
85001,09:41:44,2012-01-30,2012-01-29,5,48.9,Scattered Clouds,,
85001,09:41:44,2012-01-30,2012-01-29,6,50.0,Scattered Clouds,,
85001,09:41:44,2012-01-30,2012-01-29,7,46.9,Scattered Clouds,,
85001,09:41:44,2012-01-30,2012-01-29,8,54.0,Scattered Clouds,,
85001,09:41:44,2012-01-30,2012-01-29,9,61.0,Mostly Cloudy,,
85001,09:41:44,2012-01-30,2012-01-29,10,68.0,Mostly Cloudy,,
85001,09:41:44,2012-01-30,2012-01-29,11,70.0,Mostly Cloudy,,
85001,09:41:44,2012-01-30,2012-01-29,12,73.0,Mostly Cloudy,,
85001,09:41:44,2012-01-30,2012-01-29,13,73.4,Mostly Cloudy,,
85001,09:41:44,2012-01-30,2012-01-29,14,77.0,Mostly Cloudy,,
85001,09:41:44,2012-01-30,2012-01-29,15,77.0,Mostly Cloudy,,
85001,09:41:44,2012-01-30,2012-01-29,16,78.1,Mostly Cloudy,,
85001,09:41:44,2012-01-30,2012-01-29,17,75.0,Mostly Cloudy,,
85001,09:41:44,2012-01-30,2012-01-29,18,73.0,Mostly Cloudy,,
85001,09:41:44,2012-01-30,2012-01-29,19,66.0,Mostly Cloudy,,
85001,09:41:44,2012-01-30,2012-01-29,20,63.0,Mostly Cloudy,,
85001,09:41:44,2012-01-30,2012-01-29,21,62.1,Mostly Cloudy,,
85001,09:41:44,2012-01-30,2012-01-29,22,59.0,Mostly Cloudy,,
85001,09:41:44,2012-01-30,2012-01-29,23,57.0,Mostly Cloudy,,
72201,09:42:00,2012-01-30,2012-01-29,0,30.9,Clear,,
72201,09:42:00,2012-01-30,2012-01-29,1,28.9,Clear,,
72201,09:42:00,2012-01-30,2012-01-29,2,28.0,Partly Cloudy,,
72201,09:42:00,2012-01-30,2012-01-29,3,28.0,Partly Cloudy,,
72201,09:42:00,2012-01-30,2012-01-29,4,26.1,Scattered Clouds,,
72201,09:42:00,2012-01-30,2012-01-29,5,28.9,Partly Cloudy,,
72201,09:42:00,2012-01-30,2012-01-29,6,28.0,Partly Cloudy,,
72201,09:42:00,2012-01-30,2012-01-29,7,30.0,Clear,,
72201,09:42:00,2012-01-30,2012-01-29,8,37.0,Clear,,
72201,09:42:00,2012-01-30,2012-01-29,9,44.1,Clear,,
72201,09:42:00,2012-01-30,2012-01-29,10,,,,
72201,09:42:00,2012-01-30,2012-01-29,11,55.0,Clear,,
72201,09:42:00,2012-01-30,2012-01-29,12,57.0,Clear,,
72201,09:42:00,2012-01-30,2012-01-29,13,59.0,Clear,,
72201,09:42:00,2012-01-30,2012-01-29,14,61.0,Clear,,
72201,09:42:00,2012-01-30,2012-01-29,15,60.1,Partly Cloudy,,
72201,09:42:00,2012-01-30,2012-01-29,16,57.9,Partly Cloudy,,
72201,09:42:00,2012-01-30,2012-01-29,17,52.0,Partly Cloudy,,
72201,09:42:00,2012-01-30,2012-01-29,18,50.0,Partly Cloudy,,
72201,09:42:00,2012-01-30,2012-01-29,19,50.0,Clear,,
72201,09:42:00,2012-01-30,2012-01-29,20,48.9,Clear,,
72201,09:42:00,2012-01-30,2012-01-29,21,48.0,Clear,,
72201,09:42:00,2012-01-30,2012-01-29,22,44.1,Clear,,
72201,09:42:00,2012-01-30,2012-01-29,23,39.9,Clear,,
55123,09:42:17,2012-01-30,2012-01-29,0,21.2,Light Snow,0.0,
55123,09:42:17,2012-01-30,2012-01-29,1,21.2,Light Snow,0.0,
55123,09:42:17,2012-01-30,2012-01-29,2,21.2,Mostly Cloudy,,
55123,09:42:17,2012-01-30,2012-01-29,3,18.0,Clear,,
55123,09:42:17,2012-01-30,2012-01-29,4,16.0,Clear,,
55123,09:42:17,2012-01-30,2012-01-29,5,12.9,Clear,,
55123,09:42:17,2012-01-30,2012-01-29,6,12.9,Clear,,
55123,09:42:17,2012-01-30,2012-01-29,7,10.9,Clear,,
55123,09:42:17,2012-01-30,2012-01-29,8,12.9,Clear,,
55123,09:42:17,2012-01-30,2012-01-29,9,12.9,Clear,,
55123,09:42:17,2012-01-30,2012-01-29,10,15.8,Clear,,
55123,09:42:17,2012-01-30,2012-01-29,11,18.0,Clear,,
55123,09:42:17,2012-01-30,2012-01-29,12,19.0,Clear,,
55123,09:42:17,2012-01-30,2012-01-29,13,19.9,Clear,,
55123,09:42:17,2012-01-30,2012-01-29,14,19.4,Scattered Clouds,,
55123,09:42:17,2012-01-30,2012-01-29,15,19.0,Mostly Cloudy,,
55123,09:42:17,2012-01-30,2012-01-29,16,18.0,Mostly Cloudy,,
55123,09:42:17,2012-01-30,2012-01-29,17,17.1,Overcast,,
55123,09:42:17,2012-01-30,2012-01-29,18,17.1,Overcast,,
55123,09:42:17,2012-01-30,2012-01-29,19,17.1,Overcast,,
55123,09:42:17,2012-01-30,2012-01-29,20,18.0,Overcast,,
55123,09:42:17,2012-01-30,2012-01-29,21,18.0,Overcast,,
55123,09:42:17,2012-01-30,2012-01-29,22,17.6,Overcast,,
55123,09:42:17,2012-01-30,2012-01-29,23,19.0,Overcast,,
52101,09:42:33,2012-01-30,2012-01-29,0,24.8,Light Snow,0.0,
52101,09:42:33,2012-01-30,2012-01-29,1,24.8,Light Snow,0.0,
52101,09:42:33,2012-01-30,2012-01-29,2,24.8,Light Snow,0.0,
52101,09:42:33,2012-01-30,2012-01-29,3,23.0,Light Snow,0.01,
52101,09:42:33,2012-01-30,2012-01-29,4,19.9,Mostly Cloudy,0.0,
52101,09:42:33,2012-01-30,2012-01-29,5,16.0,Partly Cloudy,,
52101,09:42:33,2012-01-30,2012-01-29,6,19.0,Overcast,,
52101,09:42:33,2012-01-30,2012-01-29,7,15.1,Scattered Clouds,,
52101,09:42:33,2012-01-30,2012-01-29,8,16.0,Partly Cloudy,,
52101,09:42:33,2012-01-30,2012-01-29,9,18.0,Clear,,
52101,09:42:33,2012-01-30,2012-01-29,10,19.4,Clear,,
52101,09:42:33,2012-01-30,2012-01-29,11,19.9,Clear,,
52101,09:42:33,2012-01-30,2012-01-29,12,21.9,Clear,,
52101,09:42:33,2012-01-30,2012-01-29,13,21.9,Clear,,
52101,09:42:33,2012-01-30,2012-01-29,14,23.0,Clear,,
52101,09:42:33,2012-01-30,2012-01-29,15,21.9,Clear,,
52101,09:42:33,2012-01-30,2012-01-29,16,19.0,Clear,,
52101,09:42:33,2012-01-30,2012-01-29,17,17.1,Clear,,
52101,09:42:33,2012-01-30,2012-01-29,18,15.1,Clear,,
52101,09:42:33,2012-01-30,2012-01-29,19,,,,
52101,09:42:33,2012-01-30,2012-01-29,20,17.1,Partly Cloudy,,
52101,09:42:33,2012-01-30,2012-01-29,21,17.1,Overcast,,
52101,09:42:33,2012-01-30,2012-01-29,22,17.6,Overcast,,
52101,09:42:33,2012-01-30,2012-01-29,23,17.1,Overcast,,
94203,09:42:48,2012-01-30,2012-01-29,0,42.1,Clear,,
94203,09:42:48,2012-01-30,2012-01-29,1,42.1,Clear,,
94203,09:42:48,2012-01-30,2012-01-29,2,41.0,Clear,,
94203,09:42:48,2012-01-30,2012-01-29,3,41.0,Clear,,
94203,09:42:48,2012-01-30,2012-01-29,4,41.0,Clear,,
94203,09:42:48,2012-01-30,2012-01-29,5,39.9,Clear,,
94203,09:42:48,2012-01-30,2012-01-29,6,39.9,Clear,,
94203,09:42:48,2012-01-30,2012-01-29,7,39.0,Clear,,
94203,09:42:48,2012-01-30,2012-01-29,8,44.1,Clear,,
94203,09:42:48,2012-01-30,2012-01-29,9,50.0,Clear,,
94203,09:42:48,2012-01-30,2012-01-29,10,53.1,Clear,,
94203,09:42:48,2012-01-30,2012-01-29,11,57.9,Clear,,
94203,09:42:48,2012-01-30,2012-01-29,12,59.0,Clear,,
94203,09:42:48,2012-01-30,2012-01-29,13,62.1,Clear,,
94203,09:42:48,2012-01-30,2012-01-29,14,64.9,Clear,,
94203,09:42:48,2012-01-30,2012-01-29,15,64.0,Clear,,
94203,09:42:48,2012-01-30,2012-01-29,16,59.0,Clear,,
94203,09:42:48,2012-01-30,2012-01-29,17,55.9,Clear,,
94203,09:42:48,2012-01-30,2012-01-29,18,52.0,Clear,,
94203,09:42:48,2012-01-30,2012-01-29,19,51.1,Clear,,
94203,09:42:48,2012-01-30,2012-01-29,20,50.0,Clear,,
94203,09:42:48,2012-01-30,2012-01-29,21,48.0,Clear,,
94203,09:42:48,2012-01-30,2012-01-29,22,48.0,Clear,,
94203,09:42:48,2012-01-30,2012-01-29,23,50.0,Clear,,
80201,09:43:05,2012-01-30,2012-01-29,0,35.1,Mostly Cloudy,,
80201,09:43:05,2012-01-30,2012-01-29,1,30.0,Mostly Cloudy,,
80201,09:43:05,2012-01-30,2012-01-29,2,36.0,Scattered Clouds,,
80201,09:43:05,2012-01-30,2012-01-29,3,36.0,Scattered Clouds,,
80201,09:43:05,2012-01-30,2012-01-29,4,37.0,Mostly Cloudy,,
80201,09:43:05,2012-01-30,2012-01-29,5,30.9,Mostly Cloudy,,
80201,09:43:05,2012-01-30,2012-01-29,6,34.0,Mostly Cloudy,,
80201,09:43:05,2012-01-30,2012-01-29,7,37.9,Mostly Cloudy,,
80201,09:43:05,2012-01-30,2012-01-29,8,44.1,Mostly Cloudy,,
80201,09:43:05,2012-01-30,2012-01-29,9,50.0,Mostly Cloudy,,
80201,09:43:05,2012-01-30,2012-01-29,10,54.0,Mostly Cloudy,,
80201,09:43:05,2012-01-30,2012-01-29,11,55.9,Mostly Cloudy,,
80201,09:43:05,2012-01-30,2012-01-29,12,55.0,Mostly Cloudy,,
80201,09:43:05,2012-01-30,2012-01-29,13,55.9,Mostly Cloudy,,
80201,09:43:05,2012-01-30,2012-01-29,14,53.1,Mostly Cloudy,,
80201,09:43:05,2012-01-30,2012-01-29,15,51.1,Mostly Cloudy,,
